"","Year","Area","Street","Street 2"
"494",2011,"Birmingham","WittonLodgeRoad",""
"495",2011,"Birmingham","WittonlodgeRoad,̴erdington",""
"496",2011,"Birmingham","YorkRoad",""
"497",2011,"Birmingham","AbdonAve",""
"498",2011,"Birmingham","AlcesterRoadSouth",""
"499",2011,"Birmingham","Alvechurchrd",""
"500",2011,"Birmingham","Ardenroad",""
"501",2011,"Birmingham","Ardencotefroad",""
"502",2011,"Birmingham","AshleyClose",""
"503",2011,"Birmingham","BaltispiceBristolrdSouth",""
"504",2011,"Birmingham","BarnesHill",""
"505",2011,"Birmingham","BarrowHouse",""
"506",2011,"Birmingham","BellStr.",""
"507",2011,"Birmingham","BirminghamNewStr.",""
"508",2011,"Birmingham","BirminghamNewStr.",""
"509",2011,"Birmingham","BirminghamNewStr.",""
"510",2011,"Birmingham","BirminghamStr.,̴Oldbury",""
"511",2011,"Birmingham","BlandfordRoad",""
"512",2011,"Birmingham","BournbrookRoad",""
"513",2011,"Birmingham","BournvilleFrontOffice",""
"514",2011,"Birmingham","Bournvillefrontoffice",""
"515",2011,"Birmingham","Bournvillelane",""
"516",2011,"Birmingham","BournvilleLane",""
"517",2011,"Birmingham","Bournvillelanefrontoffice",""
"518",2011,"Birmingham","Bowlinggreenroad",""
"519",2011,"Birmingham","BristolRd",""
"520",2011,"Birmingham","Bristolrd",""
"521",2011,"Birmingham","Bristolrd",""
"522",2011,"Birmingham","Bristolrd",""
"523",2011,"Birmingham","Bristolrdsellyoak",""
"524",2011,"Birmingham","Bristolrdsouth",""
"525",2011,"Birmingham","Bristolrdsouth",""
"526",2011,"Birmingham","Bristolrdsth",""
"527",2011,"Birmingham","BristolRd,̴Northfield",""
"528",2011,"Birmingham","BristolRd,̴SellyOak",""
"529",2011,"Birmingham","BristolRoad",""
"530",2011,"Birmingham","BristolRoad",""
"531",2011,"Birmingham","BristolRoad",""
"532",2011,"Birmingham","BristolRoad",""
"533",2011,"Birmingham","BristolRoad",""
"534",2011,"Birmingham","BristolRoad",""
"535",2011,"Birmingham","Bristolroad",""
"536",2011,"Birmingham","Bristolroad",""
"537",2011,"Birmingham","BristolRoad",""
"538",2011,"Birmingham","Bristolroad",""
"539",2011,"Birmingham","Bristolroad",""
"540",2011,"Birmingham","Bristolroad",""
"541",2011,"Birmingham","Bristolroad",""
"542",2011,"Birmingham","BristolRoad",""
"543",2011,"Birmingham","BristolRoadNorthfield",""
"544",2011,"Birmingham","Bristolroadsellyoak",""
"545",2011,"Birmingham","BristolRoadsellyOak",""
"546",2011,"Birmingham","Bristolroadsellyoak",""
"547",2011,"Birmingham","BristolRoadSouth,̴Northfield",""
"548",2011,"Birmingham","BristolRoadSouth,̴SellyOak",""
"549",2011,"Birmingham","BristolRoad,̴SellyOak",""
"550",2011,"Birmingham","BristolRoad,̴SellyOak",""
"551",2011,"Birmingham","BristolRoad,̴SellyOak",""
"552",2011,"Birmingham","BroadStr.",""
"553",2011,"Birmingham","BroadStr.",""
"554",2011,"Birmingham","BroadStr.",""
"555",2011,"Birmingham","BroadStr.,̴CityCentre",""
"556",2011,"Birmingham","BroadStr.,̴CityCentre",""
"557",2011,"Birmingham","Brooklane",""
"558",2011,"Birmingham","Bunburryroad",""
"559",2011,"Birmingham","Bunburryroad",""
"560",2011,"Birmingham","BurnhillGrove,WeoleyCastle,Birmingham.",""
"561",2011,"Birmingham","CarParkofBournvillelaneP/Stn",""
"562",2011,"Birmingham","Chinbrookroad,̴billsley",""
"563",2011,"Birmingham","Churchhillnortthfield",""
"564",2011,"Birmingham","ChurchRoad",""
"565",2011,"Birmingham","ComptonRoad,̴CradleyHeath",""
"566",2011,"Birmingham","Costcutters,̴ArdernRoad",""
"567",2011,"Birmingham","Dawberryroad",""
"568",2011,"Birmingham","DawlishRoad",""
"569",2011,"Birmingham","Dingleclub",""
"570",2011,"Birmingham","Doddingtonroad",""
"571",2011,"Birmingham","DogKennelLane",""
"572",2011,"Birmingham","Dogpoollane",""
"573",2011,"Birmingham","Downfielddrive",""
"574",2011,"Birmingham","Dudleybusstation",""
"575",2011,"Birmingham","DwellingsLane",""
"576",2011,"Birmingham","EAFO",""
"577",2011,"Birmingham","EdgbastonCricketGround",""
"578",2011,"Birmingham","Edgbastonparkroad",""
"579",2011,"Birmingham","ExeterRd/̴HubertRd",""
"580",2011,"Birmingham","Fordhouselane",""
"581",2011,"Birmingham","FourACres,Quinton.",""
"582",2011,"Birmingham","FrogmillRoad,̴Frankley",""
"583",2011,"Birmingham","Gennerslane",""
"584",2011,"Birmingham","GlastonburyRoad",""
"585",2011,"Birmingham","Greatparkrubery",""
"586",2011,"Birmingham","GriffinsBrookLane",""
"587",2011,"Birmingham","GrosvenorShoppingCentre",""
"588",2011,"Birmingham","HagleyRoad",""
"589",2011,"Birmingham","Hagleyroad",""
"590",2011,"Birmingham","Hagleyroad",""
"591",2011,"Birmingham","HagleyRoad",""
"592",2011,"Birmingham","Hagleyroad",""
"593",2011,"Birmingham","HagleyRoad",""
"594",2011,"Birmingham","HagleyRoad",""
"595",2011,"Birmingham","HagleyRoad",""
"596",2011,"Birmingham","HagleyRoad",""
"597",2011,"Birmingham","HagleyRoad,̴Edgbaston",""
"598",2011,"Birmingham","HagleyRoad,̴Eedgbaston",""
"599",2011,"Birmingham","HarborneCricketclub",""
"600",2011,"Birmingham","Harbornehighst",""
"601",2011,"Birmingham","HarborneHighStr.",""
"602",2011,"Birmingham","HarborneHighStr.",""
"603",2011,"Birmingham","HarborneHighStr.",""
"604",2011,"Birmingham","HarborneParkRoad",""
"605",2011,"Birmingham","HarbornePoliceStation",""
"606",2011,"Birmingham","Harbournecricketclub",""
"607",2011,"Birmingham","HawkesleyEnd",""
"608",2011,"Birmingham","HawkesleySquare",""
"609",2011,"Birmingham","HazelwellStr.",""
"610",2011,"Birmingham","Heathmilllanedigbeth",""
"611",2011,"Birmingham","Heronswood",""
"612",2011,"Birmingham","HighSt",""
"613",2011,"Birmingham","HighStHarborne",""
"614",2011,"Birmingham","Highstharborne",""
"615",2011,"Birmingham","Highstnorthfield",""
"616",2011,"Birmingham","HighStr.harborne",""
"617",2011,"Birmingham","HighStr.Harborne",""
"618",2011,"Birmingham","HighStr.harborne",""
"619",2011,"Birmingham","HighStr.harborne",""
"620",2011,"Birmingham","HighStr.harbourne",""
"621",2011,"Birmingham","HighStr.,̴Harborne",""
"622",2011,"Birmingham","HighStr.,̴Harborne",""
"623",2011,"Birmingham","HighfdieldLane",""
"624",2011,"Birmingham","Highfieldlane",""
"625",2011,"Birmingham","HighfieldLane,̴Quinton",""
"626",2011,"Birmingham","HoggsLane,̴Northfield",""
"627",2011,"Birmingham","HollybankRoad",""
"628",2011,"Birmingham","HolywoodBowl,̴Rubery",""
"629",2011,"Birmingham","Homeaddress",""
"630",2011,"Birmingham","HonningtonCrescent,̴Northfield",""
"631",2011,"Birmingham","Jigginslane",""
"632",2011,"Birmingham","JigginsLane,̴BartleyGreen",""
"633",2011,"Birmingham","Kembertoneroad",""
"634",2011,"Birmingham","KingsNortonGreen",""
"635",2011,"Birmingham","Leechgreenrd",""
"636",2011,"Birmingham","Leithgrove",""
"637",2011,"Birmingham","Leithgrove",""
"638",2011,"Birmingham","LongFellowRoad",""
"639",2011,"Birmingham","LongbridgeLane",""
"640",2011,"Birmingham","LongbridgeLane",""
"641",2011,"Birmingham","LongbridgeLane,̴Westheath",""
"642",2011,"Birmingham","Longhamcroft",""
"643",2011,"Birmingham","LottieRoad",""
"644",2011,"Birmingham","Lutleygrove",""
"645",2011,"Birmingham","MalinsRoad,̴Harborne",""
"646",2011,"Birmingham","Mandervillehouse",""
"647",2011,"Birmingham","MarjoramClose,̴Hawksley",""
"648",2011,"Birmingham","MasshouseLane",""
"649",2011,"Birmingham","MasshouseLane",""
"650",2011,"Birmingham","Maypolelane",""
"651",2011,"Birmingham","Merrittshill",""
"652",2011,"Birmingham","Metchleylane",""
"653",2011,"Birmingham","Moatroad",""
"654",2011,"Birmingham","MounbattenHouse,̴WyndhamRoad",""
"655",2011,"Birmingham","NEWSTREETBR",""
"656",2011,"Birmingham","NewStr.station",""
"657",2011,"Birmingham","NortbWorcesterGolfClub",""
"658",2011,"Birmingham","NorthStr.,̴Harborne",""
"659",2011,"Birmingham","NorthStr.,̴Harborne",""
"660",2011,"Birmingham","NorthfieldHighStr.",""
"661",2011,"Birmingham","NorthfieldHighStr..",""
"662",2011,"Birmingham","Oakridgeroadnorthfield",""
"663",2011,"Birmingham","Oddingleyroad",""
"664",2011,"Birmingham","OddingleyRoad,̴Westheath",""
"665",2011,"Birmingham","ParadiseForum,Birmingham.",""
"666",2011,"Birmingham","Parsonshill",""
"667",2011,"Birmingham","Pershoreroad",""
"668",2011,"Birmingham","Pershoreroad",""
"669",2011,"Birmingham","Pershoreroad",""
"670",2011,"Birmingham","Pershoreroad",""
"671",2011,"Birmingham","Pershoreroad",""
"672",2011,"Birmingham","PershoreRoad",""
"673",2011,"Birmingham","PershoreRoad",""
"674",2011,"Birmingham","Pershoreroad",""
"675",2011,"Birmingham","Pershoreroad",""
"676",2011,"Birmingham","Pershoreroad",""
"677",2011,"Birmingham","Pershoreroad",""
"678",2011,"Birmingham","PershoreRoadSouth,̴KingsNorton",""
"679",2011,"Birmingham","PooleCrescent,̴Harborne",""
"680",2011,"Birmingham","Poplaravenue",""
"681",2011,"Birmingham","PortlandsRoad",""
"682",2011,"Birmingham","PrincethorpeRoad",""
"683",2011,"Birmingham","QECasualty",""
"684",2011,"Birmingham","Qehospital",""
"685",2011,"Birmingham","QEHospital",""
"686",2011,"Birmingham","Qualityhotel",""
"687",2011,"Birmingham","QueenElizabethHospital",""
"688",2011,"Birmingham","RaddlebarnRoad",""
"689",2011,"Birmingham","Richmondhillroad",""
"690",2011,"Birmingham","RichmondRoad",""
"691",2011,"Birmingham","RoseRoad",""
"692",2011,"Birmingham","RoseRoad,̴Harborne",""
"693",2011,"Birmingham","Sainsburys,̴FrankleyBeechesRd,̴Northfield",""
"694",2011,"Birmingham","Selcroftave",""
"695",2011,"Birmingham","ShannonRd,̴KingsNorton",""
"696",2011,"Birmingham","Shawbrookgrove",""
"697",2011,"Birmingham","Shellforecourtbristolrd",""
"698",2011,"Birmingham","SirHiltonsRoad,̴WestHeath",""
"699",2011,"Birmingham","Snax24̴forcourt.",""
"700",2011,"Birmingham","SolihullHighStr.",""
"701",2011,"Birmingham","SolihullHighStr..̴OutsideRosies.",""
"702",2011,"Birmingham","Stanleyroadquinton",""
"703",2011,"Birmingham","Stoneroad,̴Edgbaston",""
"704",2011,"Birmingham","Stonehouselane",""
"705",2011,"Birmingham","StratfordRoad,Sparkbrook,Birmingham.",""
"706",2011,"Birmingham","TheFold",""
"707",2011,"Birmingham","TheFold,̴KingsNorton",""
"708",2011,"Birmingham","TheJesterPH",""
"709",2011,"Birmingham","TheParadeQueensway,̴CityCentre.",""
"710",2011,"Birmingham","TheRoyalOakPublicHouse,̴PershoreRoad",""
"711",2011,"Birmingham","ThreeHorshoesPH",""
"712",2011,"Birmingham","ThreeShiresOakRoad",""
"713",2011,"Birmingham","ThreeshiresRoad",""
"714",2011,"Birmingham","Trescotteroad",""
"715",2011,"Birmingham","Turvesgreen",""
"716",2011,"Birmingham","Unknown",""
"717",2011,"Birmingham","Valbourneroadkingsheath",""
"718",2011,"Birmingham","VicarageRoad,̴Kingsheath",""
"719",2011,"Birmingham","VineyardRoad,̴Northfield",""
"720",2011,"Birmingham","Warlane",""
"721",2011,"Birmingham","WatfordRd,̴Cotteridge",""
"722",2011,"Birmingham","Weollycastleroad",""
"723",2011,"Birmingham","WestminsterRoad",""
"724",2011,"Birmingham","WolverhamptonStr.",""
"725",2011,"Birmingham","WoodhouseRoad,̴Quinton",""
"726",2011,"Birmingham","WoodmeadowRoad",""
"727",2011,"Birmingham","Worldsendlane",""
"728",2011,"Birmingham","Worldsendlane",""
"729",2011,"Birmingham","WorldsEndLane,Quinton",""
"730",2011,"Birmingham","WorldsEndLane,Quinton",""
"731",2011,"Birmingham","AcardianCentre",""
"732",2011,"Birmingham","AdderleyRoad",""
"733",2011,"Birmingham","AirNightClub",""
"734",2011,"Birmingham","AlbertRoad,̴Handsworth,̴Birmingham",""
"735",2011,"Birmingham","ArcadiaCentre,̴Birminghamcitycentre",""
"736",2011,"Birmingham","Arcadian",""
"737",2011,"Birmingham","Arcadian",""
"738",2011,"Birmingham","ArcadianBirminghamCityCentre",""
"739",2011,"Birmingham","Arcadiancenter,̴Birmingham",""
"740",2011,"Birmingham","ArcadianCentre",""
"741",2011,"Birmingham","Arcadiancentre",""
"742",2011,"Birmingham","Arcadiancentre",""
"743",2011,"Birmingham","ArcadianCentre",""
"744",2011,"Birmingham","ArcadianCentre",""
"745",2011,"Birmingham","Arcadiancentre",""
"746",2011,"Birmingham","ArcadianCentre",""
"747",2011,"Birmingham","ArcadianCentre",""
"748",2011,"Birmingham","Arcadiancentre",""
"749",2011,"Birmingham","Arcadiancentre",""
"750",2011,"Birmingham","ArcadianCentre",""
"751",2011,"Birmingham","ArcadianCentre",""
"752",2011,"Birmingham","Arcadiancentre",""
"753",2011,"Birmingham","ArcadianCentre",""
"754",2011,"Birmingham","Arcadiancentrebham",""
"755",2011,"Birmingham","ArcadianCentre,̴Birmingham",""
"756",2011,"Birmingham","ArcadianCentre,̴BirminghamCityCentre",""
"757",2011,"Birmingham","ArcadianCentre,̴LadywellWalk",""
"758",2011,"Birmingham","ArcadianCentre,̴LadywellWalk",""
"759",2011,"Birmingham","ArcadianEntertainmentCentre,̴Birmingham",""
"760",2011,"Birmingham","Arcadian,̴CityCentre.",""
"761",2011,"Birmingham","Arcadian,̴HurstStr.",""
"762",2011,"Birmingham","Astonhotel`",""
"763",2011,"Birmingham","AstonPoliceStation",""
"764",2011,"Birmingham","Astonvillafootballground",""
"765",2011,"Birmingham","Attenboroughclose",""
"766",2011,"Birmingham","Awayfanscoachpark,̴̴bhamcfc",""
"767",2011,"Birmingham","Awaysupportersentrancebcfc",""
"768",2011,"Birmingham","BarRisa",""
"769",2011,"Birmingham","BathRow,̴Birmingham",""
"770",2011,"Birmingham","BathStr.,Citycentre",""
"771",2011,"Birmingham","BCFChomefanscaraprke",""
"772",2011,"Birmingham","BCFCground",""
"773",2011,"Birmingham","BCFCTiltonRoadentrance",""
"774",2011,"Birmingham","BerkeleyStr.",""
"775",2011,"Birmingham","BerkeleyStr.",""
"776",2011,"Birmingham","BerkleyStr.",""
"777",2011,"Birmingham","B'hamNewStr.Station",""
"778",2011,"Birmingham","BigBite,̴BroadStr.",""
"779",2011,"Birmingham","BIGWOKRestaurant,̴Birmingham",""
"780",2011,"Birmingham","Birchfieldroad,̴̴perrybarr",""
"781",2011,"Birmingham","BirchfieldRoad,̴Birmingham",""
"782",2011,"Birmingham","BirchfieldRoad,̴CityCentre",""
"783",2011,"Birmingham","BirchfiledRoad",""
"784",2011,"Birmingham","BirminghamCityFC�����̴CoachPark",""
"785",2011,"Birmingham","BirminghamMagistratesCourt.",""
"786",2011,"Birmingham","BirminghamNewSt",""
"787",2011,"Birmingham","BirminghamNewStr.Station",""
"788",2011,"Birmingham","BirminghamNewStr.,",""
"789",2011,"Birmingham","BishopgateStr.@̴junctionofBroadStr..",""
"790",2011,"Birmingham","BishopgateStr.,̴CityCentre",""
"791",2011,"Birmingham","BishopsgateStr.",""
"792",2011,"Birmingham","BlissBar,̴BroadStr.",""
"793",2011,"Birmingham","BlissNightclub,̴BroadSt,̴Birmingham",""
"794",2011,"Birmingham","Blissnightclub,̴BroadSt.",""
"795",2011,"Birmingham","Bliss,̴BroadSt.",""
"796",2011,"Birmingham","BordesleyGreen",""
"797",2011,"Birmingham","BordesleyGreenrd",""
"798",2011,"Birmingham","BradfordSt,̴Birmingham",""
"799",2011,"Birmingham","BraodStr.,̴CityCentre",""
"800",2011,"Birmingham","BraodStr.,̴CityCentre",""
"801",2011,"Birmingham","BraodStr.,̴CityCentre",""
"802",2011,"Birmingham","BraodStr.,̴CityCentre",""
"803",2011,"Birmingham","BraodStr.,̴CityCentre",""
"804",2011,"Birmingham","BraodStr.,̴CityCentre",""
"805",2011,"Birmingham","BriarRosePHBennettsHill",""
"806",2011,"Birmingham","BrightonarmsPH",""
"807",2011,"Birmingham","BristolRoad,̴Birmingham",""
"808",2011,"Birmingham","BristolRoad,̴Edgbaston",""
"809",2011,"Birmingham","BristolSt,̴BirminghamCityCentre",""
"810",2011,"Birmingham","BristolStr.",""
"811",2011,"Birmingham","BristolStr.",""
"812",2011,"Birmingham","BristolStr.South",""
"813",2011,"Birmingham","BristolStr.South",""
"814",2011,"Birmingham","Brittaniahotel",""
"815",2011,"Birmingham","BroadSt",""
"816",2011,"Birmingham","BroadSt",""
"817",2011,"Birmingham","Broadst",""
"818",2011,"Birmingham","BroadSt",""
"819",2011,"Birmingham","Broadst",""
"820",2011,"Birmingham","Broadst",""
"821",2011,"Birmingham","Broadst",""
"822",2011,"Birmingham","BroadSt",""
"823",2011,"Birmingham","BroadSt",""
"824",2011,"Birmingham","BroadSt",""
"825",2011,"Birmingham","BroadSt@̴GasStr.,̴CityCentre",""
"826",2011,"Birmingham","Broadstbham",""
"827",2011,"Birmingham","Broadstbham",""
"828",2011,"Birmingham","BroadStCityCentre",""
"829",2011,"Birmingham","BroadStcityCentreBirmingham",""
"830",2011,"Birmingham","Broadst,̴̴̴̴bham",""
"831",2011,"Birmingham","Broadst,̴̴bham",""
"832",2011,"Birmingham","Broadst,̴̴bham",""
"833",2011,"Birmingham","Broadst,̴̴bham",""
"834",2011,"Birmingham","Broadst,̴̴bham",""
"835",2011,"Birmingham","Broadst,̴̴bham",""
"836",2011,"Birmingham","Broadst,̴bham",""
"837",2011,"Birmingham","Broadst,̴bham",""
"838",2011,"Birmingham","BroadSt,̴Birmingham",""
"839",2011,"Birmingham","BroadSt,̴Birmingham",""
"840",2011,"Birmingham","BroadSt,̴Birmingham",""
"841",2011,"Birmingham","BroadStr.",""
"842",2011,"Birmingham","BroadStr.",""
"843",2011,"Birmingham","BroadStr.",""
"844",2011,"Birmingham","BroadStr.",""
"845",2011,"Birmingham","BroadStr.",""
"846",2011,"Birmingham","BroadStr.",""
"847",2011,"Birmingham","BroadStr.",""
"848",2011,"Birmingham","BroadStr.",""
"849",2011,"Birmingham","BroadStr.",""
"850",2011,"Birmingham","BroadStr.",""
"851",2011,"Birmingham","BroadStr.",""
"852",2011,"Birmingham","BroadStr.",""
"853",2011,"Birmingham","BroadStr.",""
"854",2011,"Birmingham","BroadStr.",""
"855",2011,"Birmingham","BroadStr.",""
"856",2011,"Birmingham","BroadStr.",""
"857",2011,"Birmingham","BroadStr.",""
"858",2011,"Birmingham","BroadStr.",""
"859",2011,"Birmingham","BroadStr.",""
"860",2011,"Birmingham","BroadStr.",""
"861",2011,"Birmingham","BroadStr.",""
"862",2011,"Birmingham","BroadStr.",""
"863",2011,"Birmingham","BroadStr.",""
"864",2011,"Birmingham","BroadStr.",""
"865",2011,"Birmingham","BroadStr.",""
"866",2011,"Birmingham","BroadStr.",""
"867",2011,"Birmingham","BroadStr.",""
"868",2011,"Birmingham","BroadStr.",""
"869",2011,"Birmingham","BroadStr.",""
"870",2011,"Birmingham","BroadStr.",""
"871",2011,"Birmingham","BroadStr.",""
"872",2011,"Birmingham","BroadStr.",""
"873",2011,"Birmingham","BroadStr.",""
"874",2011,"Birmingham","BroadStr.",""
"875",2011,"Birmingham","BroadStr.",""
"876",2011,"Birmingham","BroadStr.",""
"877",2011,"Birmingham","BroadStr.",""
"878",2011,"Birmingham","BroadStr.",""
"879",2011,"Birmingham","BroadStr.",""
"880",2011,"Birmingham","BroadStr.",""
"881",2011,"Birmingham","BroadStr.",""
"882",2011,"Birmingham","BroadStr.",""
"883",2011,"Birmingham","BroadStr.",""
"884",2011,"Birmingham","BroadStr.",""
"885",2011,"Birmingham","BroadStr.",""
"886",2011,"Birmingham","BroadStr.",""
"887",2011,"Birmingham","BroadStr.",""
"888",2011,"Birmingham","BroadStr.",""
"889",2011,"Birmingham","BroadStr.",""
"890",2011,"Birmingham","BroadStr.",""
"891",2011,"Birmingham","BroadStr.",""
"892",2011,"Birmingham","BroadStr.",""
"893",2011,"Birmingham","BroadStr.",""
"894",2011,"Birmingham","BroadStr.",""
"895",2011,"Birmingham","BroadStr.",""
"896",2011,"Birmingham","BroadStr.",""
"897",2011,"Birmingham","BroadStr.",""
"898",2011,"Birmingham","BroadStr.",""
"899",2011,"Birmingham","BroadStr.",""
"900",2011,"Birmingham","BroadStr.",""
"901",2011,"Birmingham","BroadStr.",""
"902",2011,"Birmingham","BroadStr.",""
"903",2011,"Birmingham","BroadStr.",""
"904",2011,"Birmingham","BroadStr.",""
"905",2011,"Birmingham","BroadStr.",""
"906",2011,"Birmingham","BroadStr.",""
"907",2011,"Birmingham","BroadStr.",""
"908",2011,"Birmingham","BroadStr.",""
"909",2011,"Birmingham","BroadStr.",""
"910",2011,"Birmingham","BroadStr.",""
"911",2011,"Birmingham","BroadStr.",""
"912",2011,"Birmingham","BroadStr.",""
"913",2011,"Birmingham","BroadStr.",""
"914",2011,"Birmingham","BroadStr.",""
"915",2011,"Birmingham","BroadStr.",""
"916",2011,"Birmingham","BroadStr.",""
"917",2011,"Birmingham","BroadStr.",""
"918",2011,"Birmingham","BroadStr.",""
"919",2011,"Birmingham","BroadStr.",""
"920",2011,"Birmingham","BroadStr.",""
"921",2011,"Birmingham","BroadStr.",""
"922",2011,"Birmingham","BroadStr.,̴CityCentre",""
"923",2011,"Birmingham","BroadStr.birmingham",""
"924",2011,"Birmingham","BroadStr.birmingham",""
"925",2011,"Birmingham","BroadStr.Birmingham",""
"926",2011,"Birmingham","BroadStr.oppositeWalkabout",""
"927",2011,"Birmingham","BroadStr.outsideRoccocco",""
"928",2011,"Birmingham","BroadStr.,̴B'ham",""
"929",2011,"Birmingham","BroadStr.,̴B'ham",""
"930",2011,"Birmingham","BroadStr.,̴Birmingham",""
"931",2011,"Birmingham","BroadStr.,̴Birmingham",""
"932",2011,"Birmingham","BroadStr.,̴Birmingham",""
"933",2011,"Birmingham","BroadStr.,̴Birmingham",""
"934",2011,"Birmingham","BroadStr.,̴Birmingham",""
"935",2011,"Birmingham","BroadStr.,̴Birmingham",""
"936",2011,"Birmingham","BroadStr.,̴Birmingham",""
"937",2011,"Birmingham","BroadStr.,̴Birmingham",""
"938",2011,"Birmingham","BroadStr.,̴Birmingham",""
"939",2011,"Birmingham","BroadStr.,̴Birmingham",""
"940",2011,"Birmingham","BroadStr.,̴Birmingham",""
